Date,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,MARUTI,MM,NIFTY50_all,ONGC,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TITAN,UPL,VEDL,WIPRO,ZEEL
2019-05-20,1373.95,782.4,3407.55,340.1,391.8,2801.2,565.45,2589.4,21297.2,345.6,890.3,1073.55,2122.5,2432.35,2713.45,198.75,1772.5,407.7,1494.65,722.4,157.65,307.0,1502.55,7084.6,653.25,362.5,176.0,1325.9,344.7,20346.25,413.5,190.15,483.8,1231.65,1018.85,167.1,290.25,362.5
2019-05-21,1357.75,772.95,3433.3,330.65,374.45,2848.7,559.35,2667.0,20901.75,338.7,865.6,1056.1,2114.5,2403.7,2657.2,196.0,1785.25,400.15,1447.75,709.3,153.5,305.9,1487.9,6875.35,639.15,347.7,174.75,1339.8,337.55,20480.65,408.85,176.8,472.55,1244.4,999.85,165.45,286.9,347.7
2019-05-22,1368.45,779.15,3448.9,335.15,384.25,2852.65,553.0,2657.75,21224.65,336.9,857.35,1061.0,2138.8,2405.75,2699.65,198.0,1768.3,405.35,1518.9,709.75,155.45,299.75,1495.25,6899.8,640.55,342.2,177.0,1340.4,341.1,20207.5,421.2,179.1,473.0,1241.1,1014.65,166.3,283.1,342.2
2019-05-23,1367.75,776.4,3377.75,338.8,384.35,2838.7,564.75,2637.3,20321.15,337.95,886.55,1066.4,2114.4,2332.1,2743.5,191.75,1753.85,410.85,1598.75,701.05,154.2,288.2,1499.75,6929.25,639.5,360.45,174.15,1333.9,342.2,20817.8,412.95,175.15,464.7,1220.25,1012.2,157.35,282.2,360.45
2019-05-24,1384.5,793.2,3467.9,353.2,395.45,2851.05,570.6,2663.9,20850.65,341.65,910.05,1065.95,2123.4,2373.35,2828.45,195.8,1749.6,431.75,1648.9,709.2,156.8,290.45,1511.7,7093.15,665.45,376.85,174.4,1336.85,355.35,20927.2,415.75,182.3,484.15,1219.9,1020.85,163.9,282.9,376.85
2019-05-27,1366.85,813.9,3449.0,349.5,402.0,2896.55,578.7,2658.0,20887.35,348.35,935.3,1064.2,2165.3,2408.35,2821.2,200.6,1771.95,435.5,1612.8,708.1,162.2,290.85,1529.4,7068.45,679.35,361.0,173.65,1310.65,361.7,21471.0,414.85,181.35,512.55,1240.95,1024.45,166.5,280.5,361.0
2019-05-28,1364.35,808.4,3409.8,345.6,401.95,2887.0,577.95,2651.95,20790.1,348.75,910.95,1071.3,2147.85,2416.2,2743.1,201.85,1776.9,434.3,1619.65,728.1,163.45,288.9,1511.0,7054.65,670.55,381.8,175.3,1323.75,360.05,21651.7,412.75,180.25,507.05,1231.55,1015.55,169.55,282.95,381.8
2019-05-29,1358.25,804.7,3409.25,338.8,399.15,2917.0,564.35,2610.75,20423.75,353.75,910.5,1085.0,2147.45,2416.9,2725.5,199.3,1780.85,423.3,1608.65,727.8,160.35,288.1,1513.9,6891.45,672.15,372.55,171.55,1313.05,348.65,21636.85,423.8,176.35,493.3,1234.65,997.0,165.85,285.7,372.55
2019-05-30,1374.6,807.55,3481.65,346.7,407.65,2887.15,561.95,2652.4,19891.5,359.25,911.45,1078.2,2184.4,2439.55,2715.2,198.55,1784.25,426.2,1586.9,733.55,161.95,288.65,1535.35,6867.7,661.7,365.25,169.45,1329.75,353.55,21435.7,412.75,175.15,487.95,1240.6,1005.85,164.0,288.0,365.25
2019-05-31,1407.3,808.3,3467.1,348.8,409.35,2921.95,558.85,2678.35,19947.75,361.0,886.1,1092.55,2182.65,2425.35,2680.25,197.0,1788.5,423.7,1605.35,737.75,165.55,278.55,1522.15,6869.85,647.05,357.45,171.95,1330.15,352.5,21618.75,409.85,172.6,488.3,1235.75,998.95,160.55,286.4,357.45
2019-06-03,1459.25,812.65,3511.05,352.75,417.1,2970.2,568.25,2724.1,19948.15,357.45,895.05,1115.2,2230.45,2457.1,2840.25,199.4,1839.7,422.9,1662.65,744.65,169.7,278.55,1531.25,7022.9,653.4,359.55,172.15,1360.2,355.45,21877.65,416.8,174.5,497.65,1266.25,1007.1,164.2,291.3,359.55
2019-06-04,1421.5,822.8,3531.15,352.4,408.35,2963.1,562.65,2665.35,20043.45,358.25,886.5,1085.85,2223.95,2452.3,2752.7,197.8,1815.6,419.1,1638.0,735.3,165.35,279.25,1531.35,7051.8,650.75,346.05,170.6,1351.65,352.4,21200.5,411.15,173.25,497.65,1248.0,1010.95,165.9,293.75,346.05
2019-06-06,1428.55,807.7,3452.95,353.8,397.05,2901.35,559.8,2657.3,20083.8,316.3,869.55,1079.2,2183.45,2423.35,2788.75,194.85,1837.75,411.55,1522.65,735.6,163.55,275.75,1514.25,6988.7,634.1,341.05,169.4,1327.35,336.9,20618.4,404.15,169.7,484.6,1269.45,1012.2,163.1,291.5,341.05
2019-06-07,1418.35,804.0,3509.45,357.1,403.0,2899.3,549.5,2580.7,19997.75,313.85,871.45,1079.6,2210.85,2447.65,2762.8,194.8,1830.75,416.6,1552.2,739.1,163.8,275.25,1511.8,6948.25,644.05,340.2,167.5,1314.9,342.05,20739.25,399.25,169.5,482.1,1268.95,1019.45,164.2,295.05,340.2
2019-06-10,1422.6,814.15,3519.6,363.45,389.65,2994.3,554.55,2629.25,20131.45,307.25,880.95,1091.2,2194.05,2440.2,2745.0,198.25,1852.5,416.1,1551.65,753.5,160.65,279.4,1502.6,6969.95,646.95,335.35,164.65,1319.15,344.3,20807.65,402.05,166.2,486.05,1277.0,1016.4,165.2,297.1,335.35
2019-06-11,1425.5,814.8,3551.85,363.25,387.0,2980.3,559.85,2605.85,20132.0,306.05,890.1,1107.9,2189.85,2448.4,2776.15,199.6,1839.8,421.35,1590.6,754.9,162.5,279.85,1507.7,6978.3,636.85,346.2,169.25,1329.15,347.1,20782.25,389.95,170.75,492.5,1284.95,1034.5,169.35,297.7,346.2
2019-06-12,1425.45,813.55,3505.85,359.9,381.0,2996.9,561.6,2589.7,20105.95,310.1,888.3,1108.1,2181.95,2427.05,2728.05,199.3,1847.1,418.0,1569.85,753.8,162.55,279.95,1483.5,6852.0,632.2,342.85,170.85,1332.15,344.0,20546.05,391.4,169.05,505.85,1288.85,1020.75,170.1,298.0,342.85
2019-06-13,1429.45,820.15,3544.5,363.75,388.8,2984.55,564.6,2588.25,20162.05,308.1,904.6,1100.9,2197.5,2444.7,2705.1,199.65,1845.5,419.6,1488.85,742.65,160.7,280.6,1504.0,6784.7,641.05,352.6,168.95,1327.25,346.5,20760.25,389.75,167.4,502.55,1295.45,1005.0,168.45,298.4,352.6
2019-06-14,1412.75,801.2,3518.4,353.3,386.5,2964.1,555.6,2565.15,19767.05,308.5,899.0,1087.0,2185.85,2435.1,2670.3,198.25,1822.95,417.75,1426.8,740.45,159.8,278.05,1473.85,6747.4,637.25,336.5,169.3,1317.55,343.8,20463.25,392.55,164.2,501.8,1281.9,1006.0,169.55,298.8,336.5
2019-06-17,1401.95,777.7,3466.5,344.0,378.15,2899.2,545.15,2554.15,19727.85,305.95,879.35,1074.9,2173.0,2422.0,2648.25,193.6,1818.05,414.2,1399.65,740.55,155.3,275.0,1460.35,6581.65,625.05,338.1,164.4,1282.3,337.85,19991.75,382.9,158.75,473.1,1256.05,994.95,164.05,299.15,338.1
2019-06-18,1380.05,775.75,3509.3,345.15,385.55,2867.25,547.6,2591.25,19731.85,308.05,879.65,1089.6,2153.0,2417.25,2667.8,189.95,1809.6,422.15,1409.0,750.15,157.65,275.1,1461.85,6439.0,625.9,339.35,166.15,1281.0,340.05,20538.8,378.45,158.3,472.3,1257.5,999.7,168.1,298.0,339.35
2019-06-19,1381.15,770.7,3525.5,341.1,379.35,2875.7,533.7,2550.85,19790.7,307.75,882.05,1084.1,2175.4,2428.35,2606.15,190.05,1811.7,419.8,1381.35,751.9,154.4,277.2,1497.8,6424.65,615.15,353.0,167.35,1277.35,338.85,20438.55,375.2,154.65,494.1,1275.1,950.3,168.5,294.05,353.0
2019-06-20,1392.05,771.4,3582.55,348.55,385.2,2834.05,551.3,2564.8,19793.15,311.15,900.8,1087.35,2199.25,2426.35,2665.7,194.3,1805.05,433.4,1435.6,754.9,156.75,277.0,1518.35,6616.75,627.15,351.7,172.0,1296.75,345.15,21199.55,390.5,159.25,501.0,1306.6,870.25,172.0,286.95,351.7
2019-06-21,1383.0,771.05,3565.85,343.8,380.0,2826.7,551.55,2551.55,19719.2,311.6,897.75,1076.25,2140.8,2414.2,2606.0,197.65,1766.65,430.8,1448.65,750.2,153.85,274.25,1489.8,6417.25,627.45,345.65,170.95,1279.5,349.4,21154.4,382.8,158.9,497.65,1292.35,890.1,172.4,285.85,345.65
2019-06-24,1376.15,762.85,3545.35,345.1,380.85,2780.5,549.9,2513.4,19098.2,306.7,886.65,1077.9,2148.9,2417.95,2586.25,198.2,1764.45,429.45,1461.55,745.5,152.05,276.25,1470.6,6459.9,634.85,341.35,165.2,1262.4,353.2,21081.3,383.45,159.3,486.25,1300.05,936.55,168.45,283.9,341.35
2019-06-25,1363.1,781.65,3579.85,348.6,393.1,2807.7,550.05,2536.05,19116.85,309.7,902.15,1079.0,2172.8,2428.7,2584.65,202.5,1756.45,433.65,1449.65,748.1,154.6,278.5,1483.9,6522.5,641.65,343.2,166.2,1295.85,356.55,21589.25,385.75,160.45,498.0,1318.15,934.95,170.35,285.3,343.2
2019-06-26,1359.95,788.6,3627.95,345.55,391.4,2732.9,556.55,2578.95,19151.85,309.25,919.15,1078.75,2168.1,2467.9,2573.6,208.35,1761.0,438.65,1434.8,739.2,154.95,277.4,1490.6,6480.3,643.5,342.9,167.55,1294.15,358.15,21860.1,399.45,161.1,510.6,1309.05,958.45,177.85,286.15,342.9
2019-06-27,1361.4,800.45,3642.2,348.65,392.2,2725.9,551.95,2565.6,19479.3,306.65,921.8,1062.75,2195.45,2462.3,2598.4,206.1,1774.4,440.95,1450.2,730.55,156.6,273.5,1481.6,6486.7,657.9,343.5,170.6,1274.15,362.15,21887.9,402.8,165.85,510.7,1329.2,943.5,176.85,282.1,343.5
2019-06-28,1358.15,808.55,3681.1,346.65,392.45,2743.7,553.45,2550.45,19138.8,311.95,914.1,1064.65,2192.1,2443.75,2581.5,207.05,1787.6,437.1,1410.5,732.0,155.9,273.85,1477.1,6534.65,655.35,338.65,167.75,1253.1,361.25,21820.8,400.95,162.55,504.4,1334.7,937.45,174.35,280.5,338.65
2019-07-01,1353.85,810.45,3699.0,348.5,376.2,2737.55,555.8,2654.85,19625.3,312.7,920.0,1049.1,2245.9,2485.55,2616.5,208.9,1780.2,439.0,1433.6,731.3,151.65,274.95,1481.2,6507.85,660.0,358.35,161.0,1268.85,361.55,21469.05,405.35,168.0,506.95,1323.2,948.2,174.05,282.0,358.35
2019-07-02,1345.75,802.6,3711.1,353.6,378.5,2769.25,555.35,2627.65,20137.45,311.35,919.8,1060.0,2281.25,2495.0,2597.05,209.35,1789.2,436.75,1416.55,740.0,154.7,273.85,1471.5,6560.0,666.25,356.4,165.65,1278.5,364.5,21551.9,395.55,163.75,508.8,1324.0,656.15,174.65,284.25,356.4
2019-07-03,1352.0,806.2,3715.4,353.2,381.2,2794.7,553.25,2596.7,19650.1,305.25,927.9,1051.2,2277.2,2489.65,2587.5,208.7,1784.7,435.95,1470.6,731.3,156.15,276.7,1475.0,6533.8,669.25,360.9,166.3,1282.55,366.15,21486.8,395.7,162.3,510.3,1328.45,651.8,172.7,282.85,360.9
2019-07-04,1359.7,808.85,3732.5,362.75,380.0,2841.35,551.55,2602.4,19825.4,307.8,941.6,1040.75,2280.25,2483.8,2606.15,206.9,1793.6,436.2,1493.1,733.8,156.55,277.65,1497.8,6544.45,672.15,356.45,167.1,1284.0,367.4,21605.25,392.1,165.2,495.3,1290.35,698.35,171.05,283.85,356.45
2019-07-05,1358.7,806.1,3719.15,364.8,370.05,2824.85,550.0,2600.95,19645.1,306.4,927.05,1016.4,2278.9,2472.4,2512.3,198.9,1791.4,436.35,1532.55,718.0,152.2,279.45,1517.2,6360.0,642.05,345.9,161.5,1263.35,370.65,21366.0,375.25,160.2,478.35,1278.1,665.8,163.65,271.85,345.9
2019-07-08,1340.25,782.9,3413.3,356.4,360.85,2781.15,538.45,2595.7,19032.9,302.1,888.55,1039.05,2259.95,2409.6,2380.15,197.6,1753.55,425.9,1476.5,717.6,144.05,277.45,1475.3,6038.7,635.85,334.65,152.4,1252.05,355.3,20815.0,366.8,154.55,468.05,1252.45,662.1,161.95,266.9,334.65
2019-07-09,1321.0,786.2,3603.1,362.3,360.1,2762.65,548.8,2598.85,19038.6,147.1,910.95,1020.75,2232.8,2379.15,2444.1,197.9,1740.25,428.5,1492.1,715.5,151.4,273.1,1462.85,5945.45,632.7,331.75,153.4,1280.1,359.5,21205.75,386.4,155.8,468.45,1098.95,640.05,161.5,265.5,331.75
2019-07-10,1322.95,769.25,3429.05,358.55,349.6,2769.55,544.95,2584.65,18751.0,144.95,913.45,1018.9,2227.75,2388.75,2400.0,193.65,1718.6,430.9,1487.25,717.25,148.15,273.15,1475.85,5927.9,621.65,332.75,151.65,1278.85,354.2,21199.55,392.2,151.65,454.8,1101.2,634.85,160.0,266.95,332.75
2019-07-11,1332.45,766.4,3451.05,360.75,350.55,2765.15,552.4,2653.05,19034.15,147.45,919.25,1020.8,2261.9,2407.15,2507.8,198.45,1730.9,426.55,1541.25,721.5,147.9,275.65,1484.95,6031.2,634.15,354.8,153.1,1281.55,363.2,21436.75,398.15,156.8,462.0,1097.0,631.25,163.65,267.75,354.8
2019-07-12,1361.95,755.8,3377.5,356.1,345.75,2780.6,556.8,2628.6,18955.3,146.65,916.05,1023.9,2257.8,2393.9,2569.8,198.85,1713.2,427.05,1509.5,726.75,146.85,275.05,1483.65,5971.45,631.9,350.7,149.7,1280.5,363.6,21354.85,407.7,159.3,472.9,1101.2,630.05,167.65,258.95,350.7
2019-07-15,1353.15,749.75,3412.1,350.6,347.4,2773.6,550.55,2627.6,18833.85,145.5,922.3,1027.5,2265.35,2394.75,2545.55,200.15,1716.95,422.3,1475.1,779.35,145.4,270.95,1508.1,6079.7,631.85,345.6,150.7,1276.1,360.05,21464.8,422.95,160.95,468.3,1089.4,647.4,166.75,259.9,345.6
2019-07-16,1372.3,761.05,3448.7,350.75,354.45,2747.15,553.55,2676.5,19041.25,147.35,930.5,1019.65,2277.55,2391.2,2544.35,199.1,1741.3,424.6,1473.2,784.85,147.05,271.95,1501.45,6158.05,622.9,346.25,152.25,1293.0,364.35,21562.0,433.3,170.0,476.7,1114.75,641.9,166.9,260.0,346.25
2019-07-17,1395.9,752.6,3463.3,346.25,352.8,2797.8,557.55,2666.3,18433.7,143.4,926.7,1040.75,2286.7,2397.45,2522.95,203.45,1760.7,424.7,1501.25,794.15,146.85,272.9,1534.6,6075.7,617.95,353.25,149.9,1281.85,372.4,21509.2,430.05,167.9,475.7,1109.9,659.75,168.65,259.6,353.25
2019-07-18,1384.95,740.4,3467.65,342.5,349.25,2820.85,547.0,2655.55,18406.0,141.95,907.7,1018.55,2345.15,2411.9,2479.45,200.55,1739.15,418.65,1471.45,792.7,147.6,273.0,1538.25,5882.35,597.4,360.1,143.4,1261.85,363.65,21421.0,426.2,160.75,466.6,1080.0,654.75,163.05,269.1,360.1
2019-07-19,1369.1,729.25,3323.1,339.95,351.0,2749.15,536.7,2613.15,17664.0,137.6,879.95,1015.6,2303.55,2375.65,2387.4,196.0,1720.4,410.3,1422.15,785.4,146.5,268.3,1498.9,5769.1,571.3,352.95,143.9,1249.0,356.0,21145.8,421.35,154.85,458.05,1091.05,643.45,161.25,264.7,352.95
2019-07-22,1404.2,727.45,3246.6,342.55,353.5,2734.5,530.95,2632.5,17072.0,138.0,892.15,1018.95,2186.9,2297.25,2403.7,202.4,1680.7,411.5,1418.4,784.4,147.95,264.4,1454.3,5912.5,564.9,364.05,146.65,1280.5,350.85,20939.95,430.25,156.75,465.55,1085.55,638.85,167.25,264.8,364.05
2019-07-23,1429.35,728.0,3276.9,343.6,359.05,2730.2,528.9,2599.35,17098.45,138.6,883.5,1010.95,2138.5,2263.5,2469.3,203.1,1693.35,411.95,1416.75,790.05,147.35,270.65,1494.0,5873.75,559.1,360.8,144.6,1273.55,342.2,20758.7,430.25,156.2,459.85,1099.15,645.15,168.1,264.5,360.8
2019-07-24,1483.4,712.3,3173.55,338.9,349.1,2641.45,518.75,2599.05,16381.05,136.65,878.45,1021.3,2184.25,2280.9,2403.4,197.25,1728.65,408.5,1362.0,786.3,147.95,270.85,1497.2,5768.0,550.0,379.6,143.6,1259.1,339.6,20675.55,425.55,151.25,446.0,1087.4,617.05,165.05,264.2,379.6
2019-07-25,1495.85,723.15,3046.5,339.0,340.3,2671.55,536.65,2654.1,16436.85,134.75,868.65,1011.3,2195.35,2286.05,2386.5,196.75,1736.65,409.0,1391.65,794.5,146.65,267.85,1485.05,5756.75,547.55,391.95,143.85,1231.5,341.3,21189.55,437.15,144.3,440.35,1090.45,604.35,171.45,262.25,391.95
2019-07-26,1526.45,729.85,3264.6,334.9,343.8,2668.45,532.1,2704.95,17186.55,132.95,874.95,1001.45,2165.75,2277.3,2467.3,198.0,1730.65,415.75,1415.5,787.0,141.8,270.4,1511.85,5805.65,564.45,403.9,141.9,1213.8,342.6,21431.3,439.95,147.15,445.5,1106.4,601.55,164.1,263.6,403.9
2019-07-29,1513.25,720.25,3252.65,334.55,342.2,2672.3,522.25,2653.95,16388.1,131.4,795.65,1015.45,2149.0,2244.3,2404.55,193.25,1713.3,429.35,1432.3,791.45,138.25,267.75,1502.5,5561.25,553.15,387.15,140.35,1210.95,343.8,21095.45,431.05,137.55,433.45,1078.9,584.55,155.65,262.4,387.15
2019-07-30,1508.75,707.6,3249.95,345.75,335.5,2617.05,520.0,2560.0,16163.55,129.15,762.55,1023.6,2127.25,2252.25,2258.8,190.1,1719.9,425.35,1337.3,792.7,133.5,268.9,1498.7,5507.15,548.75,381.1,138.75,1180.9,327.55,20768.7,410.35,133.45,415.05,1079.2,573.7,150.6,262.3,381.1
2019-07-31,1521.1,674.1,3252.05,337.6,345.5,2605.0,521.1,2574.6,16348.05,128.85,788.35,1034.55,2121.8,2251.65,2356.1,190.55,1726.65,424.6,1412.85,793.65,139.3,270.2,1519.55,5469.7,550.0,361.6,138.85,1166.25,332.2,20164.25,426.75,135.6,432.05,1056.35,595.25,154.1,265.3,361.6
2019-08-01,1504.7,669.3,3222.1,323.9,343.65,2600.9,512.45,2533.75,16562.8,128.6,774.55,1021.55,2086.8,2221.8,2368.55,182.75,1731.3,417.05,1398.65,768.85,136.95,267.55,1495.8,5572.6,548.55,346.85,136.9,1180.25,317.15,20001.75,425.1,129.55,420.0,1057.3,576.8,145.45,270.4,346.85
2019-08-02,1545.2,673.85,3237.9,343.55,342.45,2594.4,516.1,2529.2,16905.0,127.65,778.0,1010.5,2124.8,2214.35,2401.95,180.4,1737.45,410.6,1382.9,775.6,135.25,264.5,1507.6,5689.35,556.45,341.5,134.35,1184.35,308.45,20001.2,420.65,130.7,409.1,1064.7,573.5,143.0,263.65,341.5
2019-08-05,1525.4,662.45,3160.05,357.7,339.0,2578.35,518.9,2514.7,16504.0,122.95,749.45,1011.1,2152.35,2179.25,2399.25,175.75,1741.2,402.65,1388.2,776.7,132.25,259.8,1460.1,5670.35,545.45,330.95,131.3,1143.35,300.25,19964.7,417.15,123.75,399.25,1036.8,540.95,140.7,262.0,330.95
2019-08-06,1565.85,679.0,3272.25,368.45,345.3,2550.55,500.15,2556.2,17010.75,123.35,761.5,1024.2,2189.9,2189.1,2468.55,180.7,1744.1,410.25,1417.1,774.45,132.4,258.9,1485.3,5833.3,549.45,312.45,131.45,1128.3,301.4,20206.45,418.2,122.5,401.6,1046.7,549.35,140.8,258.9,312.45
2019-08-07,1559.2,659.95,3265.8,366.1,331.1,2540.55,518.3,2556.8,16456.65,121.7,737.95,1022.65,2175.2,2184.0,2505.25,176.4,1777.25,408.4,1426.35,776.1,129.0,253.65,1476.3,5775.0,518.3,327.9,130.5,1109.4,289.9,20180.85,421.05,117.4,381.9,1028.45,532.8,136.65,262.55,327.9
2019-08-08,1565.9,660.1,3334.7,372.15,343.5,2577.6,503.05,2571.95,16811.65,121.95,737.45,1088.25,2182.3,2233.15,2587.9,181.05,1803.1,414.4,1414.05,788.75,130.85,257.75,1502.75,5902.25,539.55,331.45,130.85,1152.35,294.35,20109.95,426.45,124.05,367.4,1041.1,532.85,138.7,265.75,331.45
2019-08-09,1575.5,660.8,3419.7,371.15,346.45,2588.15,484.5,2573.45,17587.25,123.85,746.5,1086.3,2211.65,2282.0,2622.25,176.2,1841.35,420.15,1413.4,789.85,130.5,254.2,1532.1,6099.9,545.55,328.1,130.95,1162.1,291.35,20270.0,422.0,122.05,362.35,1067.0,533.45,141.5,263.5,328.1
2019-08-13,1573.35,649.45,3221.85,351.65,343.1,2511.9,475.75,2556.35,16645.0,126.0,709.65,1072.5,2100.1,2220.35,2566.8,176.25,1824.75,410.25,1373.45,764.75,125.9,246.3,1511.4,5815.45,512.4,327.3,127.75,1274.75,283.35,19698.75,439.25,121.95,348.7,1063.85,503.1,139.75,258.5,327.3
2019-08-14,1569.7,663.2,3289.95,361.2,354.45,2478.9,478.3,2511.95,16574.65,126.75,734.5,1076.15,2117.7,2229.45,2634.15,180.6,1839.05,417.3,1400.85,774.8,126.45,248.75,1491.8,5816.0,523.55,341.6,126.85,1288.25,289.75,19676.7,417.15,120.9,364.65,1084.0,527.2,146.55,251.05,341.6
2019-08-16,1597.45,675.65,3337.2,361.55,351.2,2499.45,476.1,2492.55,16600.45,129.65,752.25,1062.75,2100.0,2227.7,2669.0,179.8,1828.65,418.95,1439.1,774.55,126.25,253.0,1498.95,5975.05,527.85,346.6,127.9,1278.0,290.9,19475.85,414.7,121.35,363.05,1075.8,549.05,144.4,249.2,346.6
2019-08-19,1586.45,685.0,3328.05,361.0,347.0,2478.4,475.85,2509.1,16337.7,127.3,732.35,1064.05,2114.05,2206.85,2631.5,181.15,1820.9,423.4,1442.5,777.65,125.8,251.55,1496.35,5982.55,520.55,348.05,126.3,1292.6,286.85,19409.65,426.0,120.8,359.55,1088.95,542.05,144.3,252.1,348.05
2019-08-20,1595.15,672.35,3294.1,358.05,342.25,2393.5,478.7,2554.6,15895.75,127.35,729.25,1084.0,2090.1,2220.6,2669.25,179.4,1843.4,416.9,1404.85,792.75,124.2,246.5,1505.1,6190.95,527.8,350.85,125.05,1275.95,283.7,19008.5,420.9,123.85,358.25,1092.35,539.9,142.4,253.3,350.85
2019-08-21,1589.15,664.7,3261.45,354.9,327.8,2384.5,468.05,2503.0,16000.5,122.5,698.8,1070.15,2066.9,2225.85,2714.25,177.05,1850.0,412.05,1367.2,799.45,121.05,241.45,1505.75,6228.9,520.9,344.2,121.2,1270.95,277.4,18701.95,417.0,112.4,343.0,1065.3,535.9,139.95,252.4,344.2
2019-08-22,1570.2,661.15,3114.1,352.75,313.0,2440.75,464.0,2545.4,15523.35,120.65,688.55,1078.9,2014.1,2174.1,2626.25,176.55,1872.1,399.1,1335.65,795.7,117.8,240.05,1478.25,6208.55,511.8,328.95,116.95,1246.75,268.55,18439.05,414.55,107.7,333.7,1061.75,518.05,129.05,252.05,328.95
2019-08-23,1580.4,663.9,3174.35,356.4,329.35,2466.65,465.9,2541.25,15383.45,124.4,719.45,1087.0,2043.75,2162.7,2640.2,180.25,1860.0,395.4,1310.5,802.2,122.8,236.1,1470.2,6254.35,533.25,351.15,122.25,1275.85,271.1,18409.35,427.8,111.05,345.25,1073.5,547.25,137.4,251.4,351.15
2019-08-26,1597.55,683.7,3324.25,360.65,335.4,2533.85,466.55,2567.2,15548.2,126.4,737.3,1092.85,2148.35,2256.15,2590.95,178.75,1876.55,411.65,1348.5,802.55,125.5,242.5,1512.8,6255.55,544.3,364.9,123.75,1266.8,280.2,18781.15,419.35,110.55,338.05,1102.45,549.8,135.05,249.1,364.9
2019-08-27,1599.45,682.95,3357.75,348.3,342.3,2685.9,465.35,2540.7,15995.4,130.2,723.95,1093.1,2174.3,2259.95,2614.45,181.2,1861.4,418.6,1386.1,784.65,125.75,245.5,1501.55,6277.75,554.05,363.75,125.6,1274.85,285.7,19066.8,416.75,120.35,350.9,1123.7,556.0,138.1,250.1,363.75
2019-08-28,1603.15,678.2,3326.35,345.8,350.55,2703.1,464.25,2512.1,16297.45,128.05,713.5,1123.95,2187.15,2247.5,2568.5,178.4,1828.1,412.95,1365.85,802.5,122.9,245.95,1483.65,6103.4,539.7,364.2,121.2,1263.3,284.9,19110.2,413.1,116.35,336.95,1110.95,557.0,132.35,249.25,364.2
2019-08-29,1615.25,661.15,3299.3,343.5,354.05,2676.85,465.2,2527.8,16538.0,128.5,708.85,1117.75,2128.45,2226.95,2547.75,179.7,1832.95,404.4,1350.55,806.95,123.65,241.2,1450.85,6110.2,528.0,362.1,123.25,1241.75,274.5,18520.0,434.65,114.3,335.55,1101.8,558.35,135.75,248.8,362.1
2019-08-30,1616.2,663.9,3332.5,346.8,355.25,2701.65,472.45,2557.5,16258.45,129.8,710.95,1100.35,2166.45,2227.95,2572.05,184.45,1881.9,409.65,1395.75,814.9,122.45,245.65,1431.45,6123.75,528.8,373.1,121.2,1248.55,273.85,18573.8,450.4,116.7,344.9,1105.1,563.2,139.15,254.4,373.1
2019-09-03,1576.75,645.7,3258.5,336.85,356.2,2707.85,469.55,2532.8,15775.8,126.8,696.25,1108.35,2089.9,2210.95,2557.45,178.4,1841.85,392.15,1343.95,814.25,117.25,241.55,1414.3,6049.7,515.45,361.0,117.15,1206.4,268.4,17810.4,439.35,112.65,331.4,1059.65,553.35,134.15,253.65,361.0
2019-09-04,1535.15,647.3,3250.25,345.7,363.55,2635.45,471.4,2602.7,15642.4,127.3,694.05,1125.65,2100.1,2247.75,2566.1,181.65,1846.6,397.5,1317.6,821.3,120.35,243.25,1426.45,5830.75,505.7,355.5,119.0,1201.15,275.1,17711.15,426.45,109.5,339.25,1037.2,561.05,136.7,256.05,355.5
2019-09-05,1519.75,649.6,3292.7,347.7,380.8,2678.65,478.4,2682.45,15754.2,130.95,697.1,1111.95,2044.15,2235.15,2605.9,184.6,1829.75,389.0,1308.1,834.05,124.7,244.25,1410.15,5968.65,517.0,360.8,125.15,1198.6,273.3,17602.75,431.8,118.05,345.15,1048.65,569.65,139.3,255.6,360.8
2019-09-06,1532.4,671.1,3373.0,349.25,379.0,2668.0,474.9,2739.95,16407.25,131.35,703.7,1100.4,2041.45,2245.9,2659.95,188.4,1819.15,391.35,1331.1,840.15,126.95,243.9,1441.55,6186.95,529.5,361.25,127.95,1222.5,273.95,17870.5,425.1,121.25,355.4,1068.7,567.95,141.8,252.0,361.25
2019-09-09,1540.6,671.55,3437.35,356.45,382.0,2682.7,475.0,2749.2,16206.75,132.15,705.75,1084.4,2064.25,2249.6,2691.6,189.25,1834.05,395.45,1335.0,829.1,126.65,245.5,1471.3,6335.5,532.55,362.95,129.4,1222.2,278.0,18068.4,428.8,121.9,353.8,1088.35,587.45,141.25,255.6,362.95
2019-09-11,1561.45,681.7,3416.4,355.1,386.1,2666.4,471.8,2761.0,17013.65,128.45,711.5,1057.7,2071.85,2251.3,2760.15,193.45,1824.3,394.6,1372.15,820.1,126.05,243.75,1475.2,6597.3,545.75,354.45,125.75,1234.4,285.25,18490.35,422.2,134.35,367.05,1101.05,577.7,146.3,248.15,354.45
