target_return,ann_volatility,short_weight_sum,max_weight,min_weight
0.25622188457174644,0.16193028055606648,0.2492430608513352,0.22164699679298583,-0.07418205866437369
0.2574793361352373,0.16240171864928846,0.253495341492496,0.2221643514665815,-0.07539272384275655
0.2587367876987282,0.1628788507600907,0.2579225756953253,0.22268170614017668,-0.07660338902113933
0.25999423926221915,0.16336162699674073,0.26239187849829315,0.22319906081377222,-0.07781405419952225
0.26125169082571004,0.16384999746879958,0.2668611813012607,0.22371641548736773,-0.07902471937790509
0.2625091423892009,0.16434391230416182,0.2713304841042281,0.22423377016096321,-0.0802353845562879
0.2637665939526918,0.1648433216656335,0.27579978690719575,0.22475112483455867,-0.08144604973467073
0.26502404551618275,0.16534817576704633,0.28026908971016373,0.22526847950815432,-0.08274336141589697
0.26628149707967363,0.16585842488890812,0.284738392513131,0.2257858341817494,-0.08441060540709
0.2675389486431645,0.16637401939358867,0.28920769531609847,0.22630318885534512,-0.0860778493982832
0.2687964002066554,0.16689490974003926,0.2942293899207854,0.2268205435289404,-0.08774509338947648
0.2700538517701463,0.1674210464980511,0.3003789808764678,0.22733789820253592,-0.08941233738066959
0.2713113033336372,0.16795238036204888,0.30652857183214965,0.2278552528761313,-0.0910795813718627
0.27256875489712806,0.1684888621644266,0.3126781627878321,0.22837260754972694,-0.09274682536305587
0.27382620646061895,0.16903044288842467,0.3188277537435143,0.22888996222332228,-0.09441406935424912
0.27508365802410983,0.16957707368055358,0.3249773446991966,0.2294073168969179,-0.09608131334544234
0.2763411095876007,0.170128705862567,0.33112693565487894,0.22992467157051327,-0.0977485573366354
0.2775985611510916,0.1706852909429892,0.33727652661056096,0.23044202624410873,-0.09941580132782857
0.27885601271458255,0.17124678062820015,0.3434261175662435,0.23209605169981698,-0.10108304531902187
0.28011346427807343,0.1718131268330857,0.3495757085219257,0.23408209686231016,-0.10275028931021507
0.2813709158415643,0.17238428169125558,0.35572529947760806,0.23606814202480347,-0.10441753330140818
0.28262836740505526,0.17296019756483672,0.3618748904332908,0.23805418718729685,-0.1060847772926014
0.28388581896854614,0.17354082705384807,0.3680244813889725,0.24004023234979013,-0.10775202128379457
0.28514327053203703,0.1741261230051622,0.3741740723446549,0.24202627751228326,-0.10941926527498771
0.2864007220955279,0.174716038521062,0.3803236633003373,0.24401232267477657,-0.11108650926618094
0.2876581736590188,0.17531052696739746,0.386473254256019,0.2459983678372697,-0.11275375325737405
0.2889156252225097,0.17590954198135197,0.39262284521170165,0.247984412999763,-0.1144209972485673
0.29017307678600057,0.17651303747882344,0.39877243616738367,0.24997045816225624,-0.11608824123976039
0.29143052834949146,0.17712096766142915,0.40492202712306596,0.25195650332474956,-0.11775548523095358
0.29268797991298234,0.17773328702314217,0.41107161807874815,0.25394254848724285,-0.11942272922214683
0.29394543147647323,0.17834995035656517,0.41722120903443083,0.2559285936497362,-0.12108997321334003
0.2952028830399641,0.1789709127588529,0.4233707999901126,0.25791463881222937,-0.12275721720453311
0.29646033460345506,0.1795961296372883,0.4295203909457952,0.2599006839747227,-0.12442446119572637
0.29771778616694594,0.1802255567145222,0.43566998190147754,0.2618867291372159,-0.12609170518691962
0.2989752377304368,0.180859150033484,0.44181957285715967,0.2638727742997091,-0.12775894917811279
0.30023268929392777,0.1814968659619723,0.4479691638128422,0.26585881946220247,-0.12942619316930593
0.30149014085741865,0.18213866119693284,0.4541187547685244,0.26784486462469587,-0.1310934371604993
0.30274759242090954,0.1827844927684322,0.4602683457242066,0.2698309097871891,-0.13276068115169232
0.3040050439844004,0.18343431804333685,0.4664179366798892,0.2718169549496825,-0.13442792514288557
0.3052624955478913,0.18408809472870358,0.4725675276355711,0.2738030001121756,-0.1360951691340787
0.3065199471113822,0.18474578087489102,0.47871711859125327,0.27578904527466896,-0.13776241312527185
0.3077773986748731,0.18540733487840064,0.4848667095469352,0.27777509043716214,-0.13942965711646502
0.30903485023836397,0.18607271548445414,0.4910163005026178,0.27976113559965543,-0.1410969011076583
0.31029230180185485,0.18674188178931597,0.49716589145829976,0.2817471807621486,-0.1427641450988514
0.31154975336534574,0.18741479324236968,0.5033154824139822,0.28373322592464195,-0.1444313890900445
0.3128072049288366,0.1880914096479541,0.5094650733696645,0.285719271087135,-0.14609863308123777
0.31406465649232757,0.18877169116697004,0.5156146643253467,0.2877053162496284,-0.1480551645911249
0.31532210805581845,0.18945559831826136,0.5217642552810291,0.2896913614121217,-0.15005979379566553
