method,gamma,return,volatility
active_set,0.10403985790549065,0.3379562327387634,0.29718088667281056
active_set,0.1073402033544276,0.3379562327387634,0.29718088667281056
active_set,0.11074524214206764,0.3379562327387634,0.29718088667281056
active_set,0.11425829534353403,0.3379562327387634,0.29718088667281056
active_set,0.11788278938487422,0.3379562327387634,0.29718088667281056
active_set,0.12162225938499452,0.3379562327387634,0.29718088667281056
active_set,0.12548035260360815,0.3379562327387634,0.29718088667281056
active_set,0.12946083199855804,0.3379562327387634,0.29718088667281056
active_set,0.13356757989598556,0.3379562327387634,0.29718088667281056
active_set,0.13780460177692355,0.3379562327387634,0.29718088667281056
active_set,0.14217603018400746,0.3379562327387634,0.29718088667281056
active_set,0.1466861287521155,0.3379562327387634,0.29718088667281056
active_set,0.15133929636686744,0.3379562327387634,0.29718088667281056
active_set,0.15614007145504014,0.3379562327387634,0.29718088667281056
active_set,0.16109313641108275,0.3379562327387634,0.29718088667281056
active_set,0.1662033221640492,0.3379562327387634,0.29718088667281056
active_set,0.1714756128894038,0.3379562327387634,0.29718088667281056
active_set,0.17691515087029286,0.3379562327387634,0.29718088667281056
active_set,0.1825272415130268,0.3379562327387634,0.29718088667281056
active_set,0.1883173585216616,0.3379562327387634,0.29718088667281056
active_set,0.19429114923672938,0.3379562327387634,0.29718088667281056
active_set,0.20045444014332275,0.3379562327387634,0.29718088667281056
active_set,0.2068132425539064,0.3379562327387634,0.29718088667281056
active_set,0.21337375847139947,0.3379562327387634,0.29718088667281056
active_set,0.22014238663824442,0.3379562327387634,0.29718088667281056
active_set,0.22712572877736611,0.3379562327387634,0.29718088667281056
active_set,0.23433059603110462,0.3379562327387634,0.29718088667281056
active_set,0.24176401560440375,0.3379562327387634,0.29718088667281056
active_set,0.2494332376187354,0.3379562327387634,0.29718088667281056
active_set,0.2573457421834418,0.3379562327387634,0.29718088667281056
active_set,0.2655092466913963,0.3379562327387634,0.29718088667281056
active_set,0.2739317133460955,0.3379562327387634,0.29718088667281056
active_set,0.282621356927525,0.3379562327387634,0.29718088667281056
active_set,0.29158665280437496,0.3379562327387634,0.29718088667281056
active_set,0.30083634520041663,0.3379562327387634,0.29718088667281056
active_set,0.3103794557231064,0.3379562327387634,0.29718088667281056
active_set,0.32022529216273127,0.3379562327387634,0.29718088667281056
active_set,0.330383457570683,0.3379562327387634,0.29718088667281056
active_set,0.3408638596257105,0.3379562327387634,0.29718088667281056
active_set,0.35167672029728797,0.3379562327387634,0.29718088667281056
active_set,0.36283258581552597,0.3379562327387634,0.29718088667281056
active_set,0.3743423369573438,0.3379562327387634,0.29718088667281056
active_set,0.38621719965894297,0.3379562327387634,0.29718088667281056
active_set,0.39846875596492587,0.3379562327387634,0.29718088667281056
active_set,0.4111089553247426,0.3379562327387634,0.29718088667281056
active_set,0.4241501262474842,0.3379562327387634,0.29718088667281056
active_set,0.43760498832638595,0.3379562327387634,0.29718088667281056
active_set,0.45148666464477405,0.3379562327387634,0.29718088667281056
active_set,0.4658086945755498,0.3379562327387634,0.29718088667281056
active_set,0.48058504698670146,0.3379562327387634,0.29718088667281056
active_set,0.4958301338657179,0.3379562327387634,0.29718088667281056
active_set,0.5115588243761954,0.3379562327387634,0.29718088667281056
active_set,0.5277864593603492,0.3379562327387634,0.29718088667281056
active_set,0.5445288663015695,0.3379562327387634,0.29718088667281056
active_set,0.5618023747616222,0.3379562327387634,0.29718088667281056
active_set,0.5796238323075447,0.3379562327387634,0.29718088667281056
active_set,0.598010620943774,0.3379562327387634,0.29718088667281056
active_set,0.6169806740655365,0.3379562327387634,0.29718088667281056
active_set,0.6365524939500268,0.3373588161701759,0.29396469917270596
active_set,0.6567451698024469,0.33664636904870915,0.2901916635430652
active_set,0.6775783963744958,0.33595582724828205,0.2866018297740784
active_set,0.699072493173474,0.3352865172549238,0.2831878987013716
active_set,0.721248424280742,0.3346377862629226,0.2799427479636105
active_set,0.7441278187988525,0.334009001538118,0.2768594337653046
active_set,0.7677329919473117,0.33339954980076836,0.2739311925853307
active_set,0.7920869668275324,0.3328088366273943,0.27115144276527625
active_set,0.8172134968782193,0.3322362858710127,0.2685137859178419
active_set,0.8431370890430792,0.33168133909919656,0.2660120081024214
active_set,0.8698830276734549,0.3311434550494131,0.2636400807223815
active_set,0.8974773991892017,0.3306221091011078,0.26139216110628943
active_set,0.9259471175218478,0.33011679276402023,0.25926259274319524
active_set,0.9553199503648675,0.32962701318223275,0.2572459051498721
active_set,0.9856245462566599,0.3291522926534675,0.255336813355501
active_set,1.0168904625226516,0.3286921681631639,0.25353021699648526
active_set,1.049148194103779,0.32824619093288077,0.25182119902079764
active_set,1.0824292032994687,0.3278139259825851,0.2502050240073871
active_set,1.1167659504541123,0.32739495170639704,0.24867713611162878
active_set,1.1521919256169868,0.32698885946138123,0.24723315665256257
active_set,1.1887416812064866,0.32659525316897964,0.24586888136168134
active_set,1.2264508657105195,0.32621374892870025,0.24458027731633278
active_set,1.2653562584559563,0.32584397464368275,0.24336347958336732
active_set,1.305495805481025,0.3254855696577774,0.24221478760056708
active_set,1.3469086565456578,0.3251381844037819,0.24113066132464644
active_set,1.3896352033158614,0.324801480062494,0.2401077171752881
active_set,1.4337171187593845,0.3244751282322475,0.23914272380483137
active_set,1.4791973977910886,0.3241588106086081,0.23823259772291747
active_set,1.5261203992076604,0.32385221867391806,0.23737439880469358
active_set,1.5745318889525834,0.3235550533963865,0.23656532571014136
active_set,1.6244790847535535,0.32326702493843074,0.2358027112407923
active_set,1.6760107021758872,0.32298785237398625,0.2350840176585801
active_set,1.7291770021368176,0.32271726341450746,0.23440683198990883
active_set,1.7840298399270484,0.3224549941433936,0.2337688613362436
active_set,1.840622715787371,0.32220078875858027,0.23316792821068927
active_set,1.8990108270896482,0.3219543993230445,0.23260196591816082
active_set,1.9592511221731002,0.321715585522982,0.23206901399489419
active_set,2.0214023558883802,0.3214631580881012,0.23152239982900366
active_set,2.085525146903598,0.32087548265159815,0.23028266819819934
active_set,2.1516820368282206,0.3203058762320311,0.22911188844025454
active_set,2.219937551212487,0.31975378326870646,0.22800652012317252
active_set,2.2903582624818535,0.3192186652825288,0.22696317515304376
active_set,2.363012854867819,0.3187000003507999,0.2259786140395391
active_set,2.4379721913985044,0.31791696632393307,0.224533742461836
active_set,2.515309383014299,0.31694065013920597,0.22277071074582872
active_set,2.5950998598759716,0.3159943523499755,0.2211016200099801
active_set,2.677421444934833,0.31507714999287995,0.21952202813298244
active_set,2.7623544298366736,0.31418814848253507,0.21802765174612287
active_set,2.849981653233537,0.3133264807390088,0.21661436484666713
active_set,2.940388581579667,0.3124913063421223,0.21527819708563767
active_set,3.0336633924904794,0.3116818107117528,0.21401533174281803
active_set,3.129897060745848,0.31089720431334067,0.21282210340542396
active_set,3.2291834470215512,0.31013672188782293,0.2116949953698545
active_set,3.3316193894354806,0.3093996217052451,0.21063063678828917
active_set,3.437304797997856,0.30868518484132107,0.20962579958365216
active_set,3.546342752057603,0.30799271447623633,0.20867739515766068
active_set,3.658839600839884,0.3073215352150114,0.20778247091735447
active_set,3.7749050671729045,0.30667099242875995,0.20693820664572074
active_set,3.8946523545051352,0.3060404516162041,0.20614191074183788
active_set,4.018198257317296,0.30542929778481676,0.20539101635541376
active_set,4.14566327503685,0.3048369348509964,0.2046830774397568
active_set,4.277171729566093,0.30426278505867976,0.2040157647461282
active_set,4.412851886538418,0.30370628841583436,0.20338686178115362
active_set,4.552836080421112,0.3031669021482739,0.20279426074754814
active_set,4.697260843586617,0.30241769484232744,0.2019964245898124
active_set,4.84626703947823,0.30112791476237066,0.2006535206471895
active_set,5.0,0.2998777910244367,0.19938368685660812
