sampler,return,volatility,sharpe,effective_n
dirichlet_alpha1,0.1984673574677316,0.17195245371244294,1.154199042716946,13.091566177423418
dirichlet_alpha1,0.20361323230834533,0.19378402541708528,1.0507224827748542,13.474771640858684
dirichlet_alpha1,0.17495363143751042,0.16268518690944567,1.075412179566746,9.985128904167768
dirichlet_alpha1,0.20519366815467446,0.18745079874907714,1.094653474533059,9.543742278109988
dirichlet_alpha1,0.20520726642682047,0.1883671724786072,1.0894003648651984,13.159969738435949
dirichlet_alpha1,0.1989394886367583,0.19281342680580357,1.0317719669861205,13.10930228354853
dirichlet_alpha1,0.1974136033981545,0.18090990798683482,1.0912260450241382,14.090795035296999
dirichlet_alpha1,0.20965710412140823,0.19506450143395898,1.0748091148321506,10.07135379491352
dirichlet_alpha1,0.20434705001968642,0.19425022563510624,1.0519784435336863,9.095196504363393
dirichlet_alpha1,0.19898790058558458,0.20686801380443098,0.9619075318898933,6.560133120143891
dirichlet_alpha1,0.18140687147842924,0.18360098018315227,0.9880495806583697,11.469938310984254
dirichlet_alpha1,0.15988327668791902,0.1636577903256607,0.9769365477180719,11.04770871323301
dirichlet_alpha1,0.2105835309192117,0.18326040489264372,1.1490945414126648,12.404739070514506
dirichlet_alpha1,0.2270738544843019,0.1926030403424031,1.178973364494235,12.886654980793793
dirichlet_alpha1,0.17549401933470188,0.16916472673395636,1.0374149666005699,11.971715777566018
dirichlet_alpha1,0.21623682169236663,0.17238852960581996,1.2543573646507065,10.976416503674658
dirichlet_alpha1,0.18944536635270443,0.16638687795903107,1.1385835750782642,11.167233831402996
dirichlet_alpha1,0.19989188361226495,0.17144584731486748,1.1659184911323932,12.984939152021122
dirichlet_alpha1,0.17331239190792902,0.17299229490402787,1.0018503541101569,8.355809967078457
dirichlet_alpha1,0.18294391674090998,0.18360696446649408,0.996388765929927,6.562661528288943
dirichlet_alpha1,0.21963683194737377,0.18146177051353576,1.2103752284891898,9.575568292923595
dirichlet_alpha1,0.18358681853858816,0.1652048909645437,1.1112674538067375,9.374938362792092
dirichlet_alpha1,0.19713665544139736,0.18018770996006644,1.0940627165142793,10.497426235929977
dirichlet_alpha1,0.21661312698319135,0.1779341230342877,1.2173782256563022,11.318806800303719
dirichlet_alpha1,0.21097284077751355,0.19918169651456194,1.059197930679788,10.299554373397713
dirichlet_alpha1,0.20257695319088898,0.1913571602446779,1.0586327312333907,12.964194250821132
dirichlet_alpha1,0.21250349007740443,0.19385471922906125,1.0961997258694929,10.778562319994942
dirichlet_alpha1,0.20209115894239482,0.1642924532704881,1.2300696405675775,12.4064271872677
dirichlet_alpha1,0.20599741969490665,0.18366053416730452,1.1216204974513166,11.961454913871213
dirichlet_alpha1,0.18693547128001908,0.17776631253454542,1.0515798444302646,10.511576131795577
dirichlet_alpha1,0.21687936950791364,0.16999188600249357,1.2758218913150496,14.154548876183613
dirichlet_alpha1,0.20660154978129142,0.18168345041167897,1.1371511786745034,9.294301959966537
dirichlet_alpha1,0.21305510087567772,0.17681224926716424,1.204979302954007,11.337794534830447
dirichlet_alpha1,0.20749745756973134,0.18532387383775722,1.1196477457156226,13.480491434185332
dirichlet_alpha1,0.18561484749910073,0.17271829107331899,1.0746681567171548,11.738282219423214
dirichlet_alpha1,0.2167157856329996,0.17136922371222543,1.2646132189810413,12.051531799323124
dirichlet_alpha1,0.2162288896054282,0.18187385851905283,1.1888948272507034,7.727179532137327
