gamma,brute_return,brute_volatility,brute_objective,brute_cardinality,active_return,active_volatility,active_objective,active_cardinality,active_iterations,active_converged,active_reason,cvxpy_return,cvxpy_volatility,cvxpy_objective,cvxpy_cardinality,cvxpy_status,cvxpy_solver,l2_brute_active,l2_brute_cvxpy,max_abs_brute_active,max_abs_brute_cvxpy
0.08361055514547634,0.3379562361986545,0.29718083679661167,0.33057204880581526,1,0.3379562361986545,0.29718083679661167,0.3305720488058157,1,1,True,kkt,0.33795623329575425,0.29718082951538144,0.3305720462647555,2,optimal,CLARABEL,0.0,3.7475441723886375e-08,0.0,3.484619426341595e-08
0.08626284361176907,0.3379562361986545,0.29718083679661167,0.330337808104736,1,0.3379562361986545,0.29718083679661167,0.3303378081047356,1,1,True,kkt,0.33795623311969797,0.2971808291329272,0.3303378054187064,2,optimal,CLARABEL,0.0,3.940840846389886e-08,0.0,3.664694991911688e-08
0.08899926779628765,0.3379562361986545,0.29718083679661167,0.3300961368357231,1,0.3379562361986545,0.29718083679661167,0.3300961368357239,1,1,True,kkt,0.33795623292251076,0.2971808287074768,0.3300961339874772,2,optimal,CLARABEL,0.0,4.153475693757747e-08,0.0,3.86282253961312e-08
0.09182249664668668,0.3379562361986545,0.29718083679661167,0.32984679928679855,1,0.3379562361986545,0.29718083679661167,0.3298467992867991,1,1,True,kkt,0.33795623273190367,0.2971808282664164,0.32984679628559027,2,optimal,CLARABEL,0.0,4.376967717684877e-08,0.0,4.069525227912152e-08
0.0947352837748007,0.3379562361986545,0.29718083679661167,0.32958955226874026,1,0.3379562361986545,0.29718083679661167,0.32958955226874,1,1,True,kkt,0.3379562325243335,0.29718082778364907,0.329589549101912,2,optimal,CLARABEL,0.0,4.6218375050212386e-08,0.0,4.295666911069418e-08
0.09774047014235544,0.3379562361986545,0.29718083679661167,0.3293241448778922,1,0.3379562361986545,0.29718083679661167,0.329324144877893,1,1,True,kkt,0.33795623229775584,0.2971808272537552,0.3293241415313693,2,optimal,CLARABEL,0.0,4.89090106565602e-08,0.0,4.54375890246439e-08
0.10084098683187565,0.3379562361986545,0.29718083679661167,0.3290503182514555,1,0.3379562361986545,0.29718083679661167,0.32905031825145564,1,1,True,kkt,0.33795623204982517,0.2971808266704316,0.3290503147095492,2,optimal,CLARABEL,0.0,5.1874420595307825e-08,0.0,4.8167190458414666e-08
0.10403985790549065,0.3379562361986545,0.29718083679661167,0.3287678053149967,1,0.3379562361986545,0.29718083679661167,0.3287678053149968,1,1,True,kkt,0.33795623177784145,0.29718082602631885,0.3287678015601896,2,optimal,CLARABEL,0.0,5.5153051390562125e-08,0.0,5.11795043012242e-08
0.1073402033544276,0.3379562361986545,0.29718083679661167,0.3284763305219677,1,0.3379562361986545,0.29718083679661167,0.32847633052196795,1,1,True,kkt,0.3379562314786885,0.2971808253127912,0.328476326534657,2,optimal,CLARABEL,0.0,5.879010549579317e-08,0.0,5.451437368186873e-08
0.11074524214206764,0.3379562361986545,0.29718083679661167,0.3281756095849513,1,0.3379562361986545,0.29718083679661167,0.3281756095849514,1,1,True,kkt,0.33795623114875545,0.29718082451969297,0.3281756053431526,2,optimal,CLARABEL,0.0,6.283898053130134e-08,0.0,5.821865411981264e-08
